,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
0,,,,,,,51.0,24.0,,,237.0,0.423,560.0,114.0,0.695,164.0,72.0,,NBA,1255.0,,210.0,588.0,Wes Unseld,C,,1953-54,,419.0,MNL,
1,,,,,,,100.0,25.0,,,519.0,0.435,1192.0,273.0,0.6859999999999999,398.0,70.0,,NBA,2361.0,,262.0,1311.0,Wes Unseld,C,,1954-55,,802.0,MNL,
2,,,,,,,164.0,26.0,,,594.0,0.434,1370.0,338.0,0.721,469.0,71.0,,NBA,2518.0,,245.0,1526.0,Wes Unseld,C,,1955-56,,992.0,MNL,
3,,,,,,,139.0,27.0,,,574.0,0.426,1348.0,286.0,0.7170000000000001,399.0,69.0,,NBA,2492.0,,251.0,1434.0,Wes Unseld,C,,1956-57,,932.0,MNL,
4,,,,,,,134.0,28.0,,,679.0,0.441,1540.0,301.0,0.743,405.0,71.0,,NBA,2589.0,,236.0,1659.0,Wes Unseld,C,,1957-58,,862.0,CIN,
5,,,,,,,91.0,29.0,,,402.0,0.45399999999999996,885.0,205.0,0.82,250.0,70.0,,NBA,1599.0,,216.0,1009.0,Wes Unseld,C,,1958-59,,605.0,STL,
6,,,,,,,127.0,30.0,,,550.0,0.46799999999999997,1174.0,316.0,0.821,385.0,68.0,,NBA,1953.0,,248.0,1416.0,Wes Unseld,C,,1959-60,,721.0,STL,
7,,,,,,,172.0,31.0,,,599.0,0.45299999999999996,1321.0,273.0,0.83,329.0,67.0,,NBA,2111.0,,248.0,1471.0,Wes Unseld,C,,1960-61,,677.0,STL,
8,,,,,,,68.0,32.0,,,341.0,0.47100000000000003,724.0,155.0,0.8290000000000001,187.0,40.0,,NBA,1192.0,,136.0,837.0,Wes Unseld,C,,1961-62,,350.0,STL,
9,,,,,,,27.0,33.0,,,161.0,0.428,376.0,73.0,0.745,98.0,61.0,,NBA,568.0,,137.0,395.0,Wes Unseld,C,,1962-63,,177.0,BOS,
10,,,,,,,24.0,34.0,,,128.0,0.42,305.0,45.0,0.789,57.0,45.0,,NBA,437.0,,100.0,301.0,Wes Unseld,C,,1963-64,,126.0,BOS,
11,,,,,,,1097.0,,,,4784.0,0.44299999999999995,10795.0,2379.0,0.757,3141.0,704.0,,NBA,19075.0,,2289.0,11947.0,Wes Unseld,,,Career,,6663.0,,
12,,,,,,,,,,,,,,,,,,,,,,,,Wes Unseld,,,,,,,
13,,,,,,,454.0,,,,1924.0,0.43,4470.0,1011.0,0.7070000000000001,1430.0,282.0,,NBA,8626.0,,968.0,4859.0,Wes Unseld,,,4 seasons,,3145.0,MNL,
14,,,,,,,458.0,,,,1892.0,0.461,4104.0,949.0,0.825,1151.0,245.0,,NBA,6855.0,,848.0,4733.0,Wes Unseld,,,4 seasons,,2353.0,STL,
15,,,,,,,51.0,,,,289.0,0.424,681.0,118.0,0.7609999999999999,155.0,106.0,,NBA,1005.0,,237.0,696.0,Wes Unseld,,,2 seasons,,303.0,BOS,
16,,,,,,,134.0,,,,679.0,0.441,1540.0,301.0,0.743,405.0,71.0,,NBA,2589.0,,236.0,1659.0,Wes Unseld,,,1 season,,862.0,CIN,
17,,,,,,,330.0,23.0,,,664.0,0.436,1522.0,273.0,0.738,370.0,80.0,,NBA,2762.0,,217.0,1601.0,Elvin Hayes,PG,,1966-67,,359.0,DET,
18,,,,,,,509.0,24.0,,,835.0,0.441,1893.0,472.0,0.7070000000000001,668.0,79.0,,NBA,3209.0,,254.0,2142.0,Elvin Hayes,PG,,1967-68,,373.0,DET,
19,,,,,,,546.0,25.0,,,678.0,0.425,1594.0,444.0,0.713,623.0,77.0,,NBA,3039.0,,256.0,1800.0,Elvin Hayes,PG,,1968-69,,382.0,DET,
20,,,,,,,418.0,26.0,,,575.0,0.444,1295.0,454.0,0.7829999999999999,580.0,70.0,,NBA,2334.0,,196.0,1604.0,Elvin Hayes,PG,,1969-70,,299.0,DET,
21,,,,,,,408.0,27.0,,,799.0,0.467,1710.0,615.0,0.797,772.0,82.0,,NBA,3065.0,,228.0,2213.0,Elvin Hayes,PG,,1970-71,,364.0,DET,
22,,,,,,,317.0,28.0,,,369.0,0.414,891.0,278.0,0.785,354.0,45.0,,NBA,1936.0,,138.0,1016.0,Elvin Hayes,PG,,1971-72,,186.0,DET,
23,,,,,,,637.0,29.0,,,692.0,0.44799999999999995,1545.0,456.0,0.8140000000000001,560.0,82.0,,NBA,3361.0,,229.0,1840.0,Elvin Hayes,PG,,1972-73,,298.0,DET,
24,,,,,,,555.0,30.0,17.0,173.0,582.0,0.436,1336.0,356.0,0.813,438.0,81.0,,NBA,3124.0,108.0,216.0,1520.0,Elvin Hayes,PG,109.0,1973-74,,281.0,DET,
25,,,,,,,610.0,31.0,26.0,200.0,578.0,0.434,1333.0,343.0,0.809,424.0,79.0,,NBA,3222.0,86.0,222.0,1499.0,Elvin Hayes,PG,116.0,1974-75,,286.0,DET,
26,,,,,,,492.0,32.0,23.0,143.0,497.0,0.447,1113.0,332.0,0.787,422.0,82.0,,NBA,2945.0,94.0,262.0,1326.0,Elvin Hayes,PG,118.0,1975-76,,237.0,WSB,
27,,,,,,,275.0,33.0,5.0,89.0,271.0,0.45399999999999996,597.0,136.0,0.773,176.0,64.0,,NBA,1516.0,54.0,150.0,678.0,Elvin Hayes,SG,61.0,1976-77,,143.0,WSB,
28,,,,,,,300.0,34.0,18.0,136.0,422.0,0.449,940.0,244.0,0.8240000000000001,296.0,80.0,,NBA,2256.0,76.0,247.0,1088.0,Elvin Hayes,PG,79.0,1977-78,216.0,212.0,BOS,
29,,,,,,,5397.0,,89.0,741.0,6962.0,0.441,15769.0,4403.0,0.775,5683.0,901.0,,NBA,32769.0,418.0,2615.0,18327.0,Elvin Hayes,,483.0,Career,216.0,3420.0,,
30,,,,,,,,,,,,,,,,,,,,,,,,Elvin Hayes,,,,,,,
31,,,,,,,4330.0,,43.0,373.0,5772.0,0.44,13119.0,3691.0,0.7709999999999999,4789.0,675.0,,NBA,26052.0,194.0,1956.0,15235.0,Elvin Hayes,,225.0,9 seasons,,2828.0,DET,
32,,,,,,,767.0,,28.0,232.0,768.0,0.449,1710.0,468.0,0.7829999999999999,598.0,146.0,,NBA,4461.0,148.0,412.0,2004.0,Elvin Hayes,,179.0,2 seasons,,380.0,WSB,
33,,,,,,,300.0,,18.0,136.0,422.0,0.449,940.0,244.0,0.8240000000000001,296.0,80.0,,NBA,2256.0,76.0,247.0,1088.0,Elvin Hayes,,79.0,1 season,216.0,212.0,BOS,
34,,,,,,,330.0,23.0,,,664.0,0.436,1522.0,273.0,0.738,370.0,80.0,,NBA,2762.0,,217.0,1601.0,Neil Johnston,PG,,1966-67,,359.0,DET,
35,,,,,,,509.0,24.0,,,835.0,0.441,1893.0,472.0,0.7070000000000001,668.0,79.0,,NBA,3209.0,,254.0,2142.0,Neil Johnston,PG,,1967-68,,373.0,DET,
36,,,,,,,546.0,25.0,,,678.0,0.425,1594.0,444.0,0.713,623.0,77.0,,NBA,3039.0,,256.0,1800.0,Neil Johnston,PG,,1968-69,,382.0,DET,
37,,,,,,,418.0,26.0,,,575.0,0.444,1295.0,454.0,0.7829999999999999,580.0,70.0,,NBA,2334.0,,196.0,1604.0,Neil Johnston,PG,,1969-70,,299.0,DET,
38,,,,,,,408.0,27.0,,,799.0,0.467,1710.0,615.0,0.797,772.0,82.0,,NBA,3065.0,,228.0,2213.0,Neil Johnston,PG,,1970-71,,364.0,DET,
39,,,,,,,317.0,28.0,,,369.0,0.414,891.0,278.0,0.785,354.0,45.0,,NBA,1936.0,,138.0,1016.0,Neil Johnston,PG,,1971-72,,186.0,DET,
40,,,,,,,637.0,29.0,,,692.0,0.44799999999999995,1545.0,456.0,0.8140000000000001,560.0,82.0,,NBA,3361.0,,229.0,1840.0,Neil Johnston,PG,,1972-73,,298.0,DET,
41,,,,,,,555.0,30.0,17.0,173.0,582.0,0.436,1336.0,356.0,0.813,438.0,81.0,,NBA,3124.0,108.0,216.0,1520.0,Neil Johnston,PG,109.0,1973-74,,281.0,DET,
42,,,,,,,610.0,31.0,26.0,200.0,578.0,0.434,1333.0,343.0,0.809,424.0,79.0,,NBA,3222.0,86.0,222.0,1499.0,Neil Johnston,PG,116.0,1974-75,,286.0,DET,
43,,,,,,,492.0,32.0,23.0,143.0,497.0,0.447,1113.0,332.0,0.787,422.0,82.0,,NBA,2945.0,94.0,262.0,1326.0,Neil Johnston,PG,118.0,1975-76,,237.0,WSB,
44,,,,,,,275.0,33.0,5.0,89.0,271.0,0.45399999999999996,597.0,136.0,0.773,176.0,64.0,,NBA,1516.0,54.0,150.0,678.0,Neil Johnston,SG,61.0,1976-77,,143.0,WSB,
45,,,,,,,300.0,34.0,18.0,136.0,422.0,0.449,940.0,244.0,0.8240000000000001,296.0,80.0,,NBA,2256.0,76.0,247.0,1088.0,Neil Johnston,PG,79.0,1977-78,216.0,212.0,BOS,
46,,,,,,,5397.0,,89.0,741.0,6962.0,0.441,15769.0,4403.0,0.775,5683.0,901.0,,NBA,32769.0,418.0,2615.0,18327.0,Neil Johnston,,483.0,Career,216.0,3420.0,,
47,,,,,,,,,,,,,,,,,,,,,,,,Neil Johnston,,,,,,,
48,,,,,,,4330.0,,43.0,373.0,5772.0,0.44,13119.0,3691.0,0.7709999999999999,4789.0,675.0,,NBA,26052.0,194.0,1956.0,15235.0,Neil Johnston,,225.0,9 seasons,,2828.0,DET,
49,,,,,,,767.0,,28.0,232.0,768.0,0.449,1710.0,468.0,0.7829999999999999,598.0,146.0,,NBA,4461.0,148.0,412.0,2004.0,Neil Johnston,,179.0,2 seasons,,380.0,WSB,
50,,,,,,,300.0,,18.0,136.0,422.0,0.449,940.0,244.0,0.8240000000000001,296.0,80.0,,NBA,2256.0,76.0,247.0,1088.0,Neil Johnston,,79.0,1 season,216.0,212.0,BOS,
51,742.0,0.45299999999999996,1637.0,,,,349.0,23.0,,,742.0,0.45299999999999996,1637.0,507.0,0.7809999999999999,649.0,82.0,,NBA,3012.0,,282.0,1991.0,Nate Archibald,SG,,1967-68,,465.0,BAL,0.45299999999999996
52,809.0,0.44,1837.0,,,,392.0,24.0,,,809.0,0.44,1837.0,447.0,0.768,582.0,80.0,,NBA,3075.0,,261.0,2065.0,Nate Archibald,SG,,1968-69,,280.0,BAL,0.44
53,695.0,0.446,1557.0,,,,402.0,25.0,,,695.0,0.446,1557.0,532.0,0.83,641.0,82.0,,NBA,3051.0,,258.0,1922.0,Nate Archibald,PG,,1969-70,,257.0,BAL,0.446
54,663.0,0.442,1501.0,,,,354.0,26.0,,,663.0,0.442,1501.0,406.0,0.802,506.0,81.0,,NBA,2843.0,,220.0,1732.0,Nate Archibald,PG,,1970-71,,213.0,BAL,0.442
55,287.0,0.434,662.0,,,,142.0,27.0,,,287.0,0.434,662.0,175.0,0.7809999999999999,224.0,63.0,,NBA,1337.0,,139.0,749.0,Nate Archibald,SG-PG,,1971-72,,100.0,TOT,0.434
56,26.0,0.406,64.0,,,,10.0,27.0,,,26.0,0.406,64.0,13.0,0.722,18.0,3.0,,NBA,103.0,,9.0,65.0,Nate Archibald,PG,,1971-72,,8.0,BAL,0.406
57,261.0,0.436,598.0,,,,132.0,27.0,,,261.0,0.436,598.0,162.0,0.7859999999999999,206.0,60.0,,NBA,1234.0,,130.0,684.0,Nate Archibald,SG,,1971-72,,92.0,NYK,0.436
58,496.0,0.488,1016.0,,,,288.0,28.0,,,496.0,0.488,1016.0,171.0,0.8220000000000001,208.0,75.0,,NBA,2370.0,,195.0,1163.0,Nate Archibald,SG,,1972-73,,245.0,NYK,0.488
59,240.0,0.46799999999999997,513.0,,,,110.0,29.0,19.0,99.0,240.0,0.46799999999999997,513.0,93.0,0.823,113.0,41.0,,NBA,1194.0,22.0,97.0,573.0,Nate Archibald,SG,34.0,1973-74,,121.0,NYK,0.46799999999999997
60,668.0,0.457,1462.0,,,,270.0,30.0,29.0,271.0,668.0,0.457,1462.0,297.0,0.8270000000000001,359.0,78.0,,NBA,2814.0,56.0,200.0,1633.0,Nate Archibald,SG,108.0,1974-75,,327.0,NYK,0.457
61,647.0,0.478,1354.0,,,,304.0,31.0,22.0,225.0,647.0,0.478,1354.0,280.0,0.787,356.0,76.0,,NBA,2889.0,48.0,209.0,1574.0,Nate Archibald,SG,111.0,1975-76,,273.0,NYK,0.478
62,613.0,0.517,1185.0,,,,366.0,32.0,23.0,178.0,613.0,0.517,1185.0,307.0,0.8390000000000001,366.0,77.0,,NBA,2656.0,45.0,197.0,1533.0,Nate Archibald,SG,91.0,1976-77,,223.0,NYK,0.517
63,556.0,0.495,1123.0,,,,361.0,33.0,19.0,135.0,556.0,0.495,1123.0,242.0,0.8320000000000001,291.0,76.0,,NBA,2369.0,47.0,189.0,1354.0,Nate Archibald,SG,60.0,1977-78,179.0,182.0,NYK,0.495
64,329.0,0.47100000000000003,699.0,,,,189.0,34.0,6.0,48.0,329.0,0.47100000000000003,699.0,129.0,0.838,154.0,64.0,,NBA,1393.0,26.0,123.0,787.0,Nate Archibald,SG,48.0,1978-79,98.0,74.0,NYK,0.47100000000000003
65,161.0,0.457,352.0,0.0,,0.0,67.0,35.0,3.0,20.0,161.0,0.457,352.0,56.0,0.875,64.0,51.0,,NBA,633.0,16.0,46.0,378.0,Nate Archibald,SG,21.0,1979-80,28.0,36.0,NYK,0.457
66,6906.0,0.46399999999999997,14898.0,0.0,,0.0,3594.0,,121.0,976.0,6906.0,0.46399999999999997,14898.0,3642.0,0.807,4513.0,926.0,,NBA,29636.0,260.0,2416.0,17454.0,Nate Archibald,,473.0,Career,305.0,2796.0,,0.46399999999999997
67,,,,,,,,,,,,,,,,,,,,,,,,Nate Archibald,,,,,,,
68,3971.0,0.478,8302.0,0.0,,0.0,2087.0,,121.0,976.0,3971.0,0.478,8302.0,1737.0,0.821,2117.0,598.0,,NBA,17552.0,260.0,1386.0,9679.0,Nate Archibald,,473.0,9 seasons,305.0,1573.0,NYK,0.478
69,2935.0,0.445,6596.0,,,,1507.0,,,,2935.0,0.445,6596.0,1905.0,0.795,2396.0,328.0,,NBA,12084.0,,1030.0,7775.0,Nate Archibald,,,5 seasons,,1223.0,BAL,0.445
70,486.0,0.444,1095.0,,,,450.0,22.0,,,486.0,0.444,1095.0,336.0,0.757,444.0,82.0,,NBA,2867.0,,218.0,1308.0,Dave Cowens,PG,,1970-71,,242.0,CIN,0.444
71,734.0,0.486,1511.0,,,,701.0,23.0,,,734.0,0.486,1511.0,677.0,0.8220000000000001,824.0,76.0,,NBA,3272.0,,198.0,2145.0,Dave Cowens,PG,,1971-72,,222.0,CIN,0.486
72,1028.0,0.488,2106.0,,,,910.0,24.0,,,1028.0,0.488,2106.0,663.0,0.847,783.0,80.0,,NBA,3681.0,,207.0,2719.0,Dave Cowens,PG,,1972-73,,223.0,KCO,0.488
73,222.0,0.451,492.0,,,,266.0,25.0,7.0,64.0,222.0,0.451,492.0,173.0,0.82,211.0,35.0,,NBA,1272.0,21.0,76.0,617.0,Dave Cowens,PG,56.0,1973-74,,85.0,KCO,0.451
74,759.0,0.456,1664.0,,,,557.0,26.0,7.0,174.0,759.0,0.456,1664.0,652.0,0.872,748.0,82.0,,NBA,3244.0,48.0,187.0,2170.0,Dave Cowens,PG,119.0,1974-75,,222.0,KCO,0.456
75,717.0,0.45299999999999996,1583.0,,,,615.0,27.0,15.0,146.0,717.0,0.45299999999999996,1583.0,501.0,0.802,625.0,78.0,,NBA,3184.0,67.0,169.0,1935.0,Dave Cowens,PG,126.0,1975-76,,213.0,KCK,0.45299999999999996
76,250.0,0.446,560.0,,,,254.0,28.0,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Dave Cowens,PG,59.0,1976-77,,80.0,NYN,0.446
77,259.0,0.452,573.0,,,,324.0,30.0,6.0,78.0,259.0,0.452,573.0,242.0,0.7879999999999999,307.0,69.0,,NBA,1662.0,25.0,132.0,760.0,Dave Cowens,PG,55.0,1978-79,197.0,103.0,BOS,0.452
78,379.0,0.488,776.0,4.0,0.222,18.0,671.0,31.0,10.0,138.0,383.0,0.48200000000000004,794.0,361.0,0.83,435.0,80.0,80.0,NBA,2864.0,59.0,218.0,1131.0,Dave Cowens,PG,106.0,1979-80,242.0,197.0,BOS,0.485
79,382.0,0.505,757.0,0.0,0.0,9.0,618.0,32.0,18.0,140.0,382.0,0.499,766.0,342.0,0.816,419.0,80.0,72.0,NBA,2820.0,36.0,201.0,1106.0,Dave Cowens,PG,75.0,1980-81,265.0,176.0,BOS,0.499
80,302.0,0.475,636.0,6.0,0.375,16.0,541.0,33.0,3.0,91.0,308.0,0.47200000000000003,652.0,236.0,0.747,316.0,68.0,51.0,NBA,2167.0,25.0,131.0,858.0,Dave Cowens,PG,52.0,1981-82,178.0,116.0,BOS,0.47700000000000004
81,230.0,0.435,529.0,5.0,0.20800000000000002,24.0,409.0,34.0,4.0,66.0,235.0,0.425,553.0,220.0,0.743,296.0,66.0,19.0,NBA,1811.0,25.0,110.0,695.0,Dave Cowens,PG,38.0,1982-83,163.0,91.0,BOS,0.429
82,132.0,0.506,261.0,4.0,0.222,18.0,160.0,35.0,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Dave Cowens,PG,33.0,1983-84,78.0,76.0,MIL,0.495
83,5880.0,0.469,12543.0,19.0,0.22399999999999998,85.0,6476.0,,81.0,1015.0,5899.0,0.467,12628.0,4664.0,0.81,5760.0,876.0,268.0,NBA,31159.0,344.0,2002.0,16481.0,Dave Cowens,,719.0,Career,1123.0,2046.0,,0.46799999999999997
84,,,,,,,,,,,,,,,,,,,,,,,,Dave Cowens,,,,,,,
85,3946.0,0.467,8451.0,,,,3499.0,,29.0,384.0,3946.0,0.467,8451.0,3002.0,0.826,3635.0,433.0,,NBA,17520.0,136.0,1055.0,10894.0,Dave Cowens,,301.0,6 seasons,,1207.0,"CIN,KCO,KCK",0.467
86,1552.0,0.474,3271.0,15.0,0.22399999999999998,67.0,2563.0,,41.0,513.0,1567.0,0.469,3338.0,1401.0,0.79,1773.0,363.0,222.0,NBA,11324.0,170.0,792.0,4550.0,Dave Cowens,,326.0,5 seasons,1045.0,683.0,BOS,0.47200000000000003
87,132.0,0.506,261.0,4.0,0.222,18.0,160.0,,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Dave Cowens,,33.0,1 season,78.0,76.0,MIL,0.495
88,250.0,0.446,560.0,,,,254.0,,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Dave Cowens,,59.0,1 season,,80.0,NYN,0.446
89,486.0,0.444,1095.0,,,,450.0,22.0,,,486.0,0.444,1095.0,336.0,0.757,444.0,82.0,,NBA,2867.0,,218.0,1308.0,Harry Gallatin,PG,,1970-71,,242.0,CIN,0.444
90,734.0,0.486,1511.0,,,,701.0,23.0,,,734.0,0.486,1511.0,677.0,0.8220000000000001,824.0,76.0,,NBA,3272.0,,198.0,2145.0,Harry Gallatin,PG,,1971-72,,222.0,CIN,0.486
91,1028.0,0.488,2106.0,,,,910.0,24.0,,,1028.0,0.488,2106.0,663.0,0.847,783.0,80.0,,NBA,3681.0,,207.0,2719.0,Harry Gallatin,PG,,1972-73,,223.0,KCO,0.488
92,222.0,0.451,492.0,,,,266.0,25.0,7.0,64.0,222.0,0.451,492.0,173.0,0.82,211.0,35.0,,NBA,1272.0,21.0,76.0,617.0,Harry Gallatin,PG,56.0,1973-74,,85.0,KCO,0.451
93,759.0,0.456,1664.0,,,,557.0,26.0,7.0,174.0,759.0,0.456,1664.0,652.0,0.872,748.0,82.0,,NBA,3244.0,48.0,187.0,2170.0,Harry Gallatin,PG,119.0,1974-75,,222.0,KCO,0.456
94,717.0,0.45299999999999996,1583.0,,,,615.0,27.0,15.0,146.0,717.0,0.45299999999999996,1583.0,501.0,0.802,625.0,78.0,,NBA,3184.0,67.0,169.0,1935.0,Harry Gallatin,PG,126.0,1975-76,,213.0,KCK,0.45299999999999996
95,250.0,0.446,560.0,,,,254.0,28.0,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Harry Gallatin,PG,59.0,1976-77,,80.0,NYN,0.446
96,259.0,0.452,573.0,,,,324.0,30.0,6.0,78.0,259.0,0.452,573.0,242.0,0.7879999999999999,307.0,69.0,,NBA,1662.0,25.0,132.0,760.0,Harry Gallatin,PG,55.0,1978-79,197.0,103.0,BOS,0.452
97,379.0,0.488,776.0,4.0,0.222,18.0,671.0,31.0,10.0,138.0,383.0,0.48200000000000004,794.0,361.0,0.83,435.0,80.0,80.0,NBA,2864.0,59.0,218.0,1131.0,Harry Gallatin,PG,106.0,1979-80,242.0,197.0,BOS,0.485
98,382.0,0.505,757.0,0.0,0.0,9.0,618.0,32.0,18.0,140.0,382.0,0.499,766.0,342.0,0.816,419.0,80.0,72.0,NBA,2820.0,36.0,201.0,1106.0,Harry Gallatin,PG,75.0,1980-81,265.0,176.0,BOS,0.499
99,302.0,0.475,636.0,6.0,0.375,16.0,541.0,33.0,3.0,91.0,308.0,0.47200000000000003,652.0,236.0,0.747,316.0,68.0,51.0,NBA,2167.0,25.0,131.0,858.0,Harry Gallatin,PG,52.0,1981-82,178.0,116.0,BOS,0.47700000000000004
100,230.0,0.435,529.0,5.0,0.20800000000000002,24.0,409.0,34.0,4.0,66.0,235.0,0.425,553.0,220.0,0.743,296.0,66.0,19.0,NBA,1811.0,25.0,110.0,695.0,Harry Gallatin,PG,38.0,1982-83,163.0,91.0,BOS,0.429
101,132.0,0.506,261.0,4.0,0.222,18.0,160.0,35.0,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Harry Gallatin,PG,33.0,1983-84,78.0,76.0,MIL,0.495
102,5880.0,0.469,12543.0,19.0,0.22399999999999998,85.0,6476.0,,81.0,1015.0,5899.0,0.467,12628.0,4664.0,0.81,5760.0,876.0,268.0,NBA,31159.0,344.0,2002.0,16481.0,Harry Gallatin,,719.0,Career,1123.0,2046.0,,0.46799999999999997
103,,,,,,,,,,,,,,,,,,,,,,,,Harry Gallatin,,,,,,,
104,3946.0,0.467,8451.0,,,,3499.0,,29.0,384.0,3946.0,0.467,8451.0,3002.0,0.826,3635.0,433.0,,NBA,17520.0,136.0,1055.0,10894.0,Harry Gallatin,,301.0,6 seasons,,1207.0,"CIN,KCO,KCK",0.467
105,1552.0,0.474,3271.0,15.0,0.22399999999999998,67.0,2563.0,,41.0,513.0,1567.0,0.469,3338.0,1401.0,0.79,1773.0,363.0,222.0,NBA,11324.0,170.0,792.0,4550.0,Harry Gallatin,,326.0,5 seasons,1045.0,683.0,BOS,0.47200000000000003
106,132.0,0.506,261.0,4.0,0.222,18.0,160.0,,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Harry Gallatin,,33.0,1 season,78.0,76.0,MIL,0.495
107,250.0,0.446,560.0,,,,254.0,,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Harry Gallatin,,59.0,1 season,,80.0,NYN,0.446
108,486.0,0.444,1095.0,,,,450.0,22.0,,,486.0,0.444,1095.0,336.0,0.757,444.0,82.0,,NBA,2867.0,,218.0,1308.0,Sergei Belov,PG,,1970-71,,242.0,CIN,0.444
109,734.0,0.486,1511.0,,,,701.0,23.0,,,734.0,0.486,1511.0,677.0,0.8220000000000001,824.0,76.0,,NBA,3272.0,,198.0,2145.0,Sergei Belov,PG,,1971-72,,222.0,CIN,0.486
110,1028.0,0.488,2106.0,,,,910.0,24.0,,,1028.0,0.488,2106.0,663.0,0.847,783.0,80.0,,NBA,3681.0,,207.0,2719.0,Sergei Belov,PG,,1972-73,,223.0,KCO,0.488
111,222.0,0.451,492.0,,,,266.0,25.0,7.0,64.0,222.0,0.451,492.0,173.0,0.82,211.0,35.0,,NBA,1272.0,21.0,76.0,617.0,Sergei Belov,PG,56.0,1973-74,,85.0,KCO,0.451
112,759.0,0.456,1664.0,,,,557.0,26.0,7.0,174.0,759.0,0.456,1664.0,652.0,0.872,748.0,82.0,,NBA,3244.0,48.0,187.0,2170.0,Sergei Belov,PG,119.0,1974-75,,222.0,KCO,0.456
113,717.0,0.45299999999999996,1583.0,,,,615.0,27.0,15.0,146.0,717.0,0.45299999999999996,1583.0,501.0,0.802,625.0,78.0,,NBA,3184.0,67.0,169.0,1935.0,Sergei Belov,PG,126.0,1975-76,,213.0,KCK,0.45299999999999996
114,250.0,0.446,560.0,,,,254.0,28.0,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Sergei Belov,PG,59.0,1976-77,,80.0,NYN,0.446
115,259.0,0.452,573.0,,,,324.0,30.0,6.0,78.0,259.0,0.452,573.0,242.0,0.7879999999999999,307.0,69.0,,NBA,1662.0,25.0,132.0,760.0,Sergei Belov,PG,55.0,1978-79,197.0,103.0,BOS,0.452
116,379.0,0.488,776.0,4.0,0.222,18.0,671.0,31.0,10.0,138.0,383.0,0.48200000000000004,794.0,361.0,0.83,435.0,80.0,80.0,NBA,2864.0,59.0,218.0,1131.0,Sergei Belov,PG,106.0,1979-80,242.0,197.0,BOS,0.485
117,382.0,0.505,757.0,0.0,0.0,9.0,618.0,32.0,18.0,140.0,382.0,0.499,766.0,342.0,0.816,419.0,80.0,72.0,NBA,2820.0,36.0,201.0,1106.0,Sergei Belov,PG,75.0,1980-81,265.0,176.0,BOS,0.499
118,302.0,0.475,636.0,6.0,0.375,16.0,541.0,33.0,3.0,91.0,308.0,0.47200000000000003,652.0,236.0,0.747,316.0,68.0,51.0,NBA,2167.0,25.0,131.0,858.0,Sergei Belov,PG,52.0,1981-82,178.0,116.0,BOS,0.47700000000000004
119,230.0,0.435,529.0,5.0,0.20800000000000002,24.0,409.0,34.0,4.0,66.0,235.0,0.425,553.0,220.0,0.743,296.0,66.0,19.0,NBA,1811.0,25.0,110.0,695.0,Sergei Belov,PG,38.0,1982-83,163.0,91.0,BOS,0.429
120,132.0,0.506,261.0,4.0,0.222,18.0,160.0,35.0,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Sergei Belov,PG,33.0,1983-84,78.0,76.0,MIL,0.495
121,5880.0,0.469,12543.0,19.0,0.22399999999999998,85.0,6476.0,,81.0,1015.0,5899.0,0.467,12628.0,4664.0,0.81,5760.0,876.0,268.0,NBA,31159.0,344.0,2002.0,16481.0,Sergei Belov,,719.0,Career,1123.0,2046.0,,0.46799999999999997
122,,,,,,,,,,,,,,,,,,,,,,,,Sergei Belov,,,,,,,
123,3946.0,0.467,8451.0,,,,3499.0,,29.0,384.0,3946.0,0.467,8451.0,3002.0,0.826,3635.0,433.0,,NBA,17520.0,136.0,1055.0,10894.0,Sergei Belov,,301.0,6 seasons,,1207.0,"CIN,KCO,KCK",0.467
124,1552.0,0.474,3271.0,15.0,0.22399999999999998,67.0,2563.0,,41.0,513.0,1567.0,0.469,3338.0,1401.0,0.79,1773.0,363.0,222.0,NBA,11324.0,170.0,792.0,4550.0,Sergei Belov,,326.0,5 seasons,1045.0,683.0,BOS,0.47200000000000003
